img_id,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
468,210142,38027,11669,0,1317,1911,0,66,264031,37225,25240,25,0,171,0,0,0,0,0
968,258706,20072,99817,552,1660,3069,31,1102,45555,746,153107,10,0,4912,0,485,0,0,0
862,223810,5465,17688,2935,4561,938,0,0,256543,17266,39622,0,0,20996,0,0,0,0,0
62,256859,126,3843,21756,5510,0,0,0,68883,2158,218908,203,0,3926,7652,0,0,0,0
813,209822,26589,17441,0,653,1424,1135,140,181023,4378,145836,1,0,1382,0,0,0,0,0
877,226332,6559,182,148,8482,1007,0,594,174275,24158,147715,0,0,160,0,208,0,0,4
148,273032,7146,193,383,95,360,0,50,140817,3961,160206,0,0,3581,0,0,0,0,0
168,254772,2563,6242,1,229,301,0,0,136610,13756,172470,0,0,2880,0,0,0,0,0
695,208745,17776,42613,38355,6889,3853,0,2622,55073,28800,183693,43,0,1340,0,0,0,0,22
45,256618,9722,13652,0,0,3148,826,35,36054,3320,256506,0,0,9828,41,74,0,0,0
838,209318,26248,20280,501,24526,1089,15,370,139193,6198,144529,102,0,12620,0,4835,0,0,0
371,190121,14694,15483,19765,87,316,0,3,273937,30139,43762,6,0,1511,0,0,0,0,0
346,202509,4654,22558,786,3431,478,0,16,248432,5,54587,0,0,49228,2122,0,0,214,804
1000,235151,22058,4614,345,66,1484,0,263,203906,38930,79088,0,0,2012,462,0,1445,0,0
243,246080,12042,3295,4,476,653,3,293,171199,402,154294,8,0,1075,0,0,0,0,0
524,172991,20547,2456,119,11861,2565,27,1002,330692,17899,28143,270,0,1252,0,0,0,0,0
159,243772,3164,6528,0,195,1269,94,21,63970,11664,250339,75,0,8729,0,0,0,0,4
1104,187041,4825,11164,578,58244,1988,0,29,65700,19105,240567,3,0,0,327,252,1,0,0
691,247657,10893,225108,9263,4478,378,0,1103,446,91,77218,17,0,13149,23,0,0,0,0
221,254150,14272,9838,469,141,5638,2366,885,194486,1036,96840,0,0,9703,0,0,0,0,0
992,243347,6540,417,2,0,3561,0,228,111781,13020,210928,0,0,0,0,0,0,0,0
621,263281,1620,40178,9788,8518,5819,2241,26,21319,9912,219176,122,0,7778,0,0,46,0,0
551,209039,14558,93530,56,10998,4818,0,184,104143,0,109084,0,0,43414,0,0,0,0,0
557,213807,29432,0,11,1064,57,0,145,168850,47592,128764,0,0,63,0,0,0,0,39
943,228510,28956,115333,1312,1834,422,0,1229,64340,1429,142653,1053,0,2515,0,0,0,0,238
90,249940,1722,7418,0,9,1617,0,329,121602,27775,177620,0,0,1165,627,0,0,0,0
240,230979,920,4114,0,940,201,3346,607,219150,7760,111259,0,0,9815,733,0,0,0,0
330,206307,1087,10972,235,119,365,0,32,147959,61156,160574,0,0,1018,0,0,0,0,0
570,187434,5292,0,0,0,840,2,37,332494,47053,16307,1,0,364,0,0,0,0,0
944,256829,11925,40178,1240,1238,1628,754,320,134870,6764,129594,13,0,4471,0,0,0,0,0
1035,232418,2353,854,3798,10952,3037,4,99,30174,11930,269797,96,15,24295,0,0,0,0,2
172,232720,20380,7046,719,12231,5362,283,728,171044,4541,127810,3841,304,2265,330,0,14,77,129
1044,243966,3175,10542,3445,3199,12708,3977,836,83384,22972,198872,16,0,2732,0,0,0,0,0
955,271846,254,3414,0,256,1540,861,3018,37056,8490,258759,0,0,3312,9,0,1009,0,0
1011,254932,8794,34536,141,16,2129,0,701,43369,2705,233583,0,0,8918,0,0,0,0,0
84,250006,727,39335,4505,19905,527,0,11,1455,114,223016,11,0,14702,30122,2644,2744,0,0
615,203932,18210,171755,90,4215,936,0,0,66773,881,73251,30,0,49751,0,0,0,0,0
69,241327,8201,562,2512,4357,2258,0,190,54448,21852,248627,0,0,5487,0,0,0,0,3
23,249014,140,0,2464,15757,205,0,3,99675,9183,213343,0,0,40,0,0,0,0,0
1078,266670,8062,19544,37,0,1716,62,510,116024,3113,160427,411,32,13192,4,0,0,20,0
86,242399,10334,43580,6213,42283,78,12,0,96768,29,146577,0,0,1548,0,3,0,0,0
326,157675,0,0,0,0,34,0,1,336654,75052,20368,0,0,40,0,0,0,0,0
492,203489,12570,24238,76,4513,4887,0,0,95813,639,200954,0,0,34056,0,68,8521,0,0
1007,219978,30732,49371,7545,5602,8005,207,651,68469,1289,191727,0,25,5827,0,0,71,159,166
788,191963,2175,17862,35,1312,4606,87,62,173139,56247,141496,48,0,240,0,540,0,0,12
704,192957,9561,23718,602,4842,4008,642,1424,128290,4945,148470,0,0,70365,0,0,0,0,0
998,207674,20805,106846,625,343,1847,4,665,55222,3375,190104,0,0,1036,3,0,1275,0,0
818,240450,16963,35,946,9640,1576,0,0,217671,8958,93585,0,0,0,0,0,0,0,0
834,169087,0,0,0,0,57,0,0,256644,128881,35082,42,0,31,0,0,0,0,0
233,243449,25545,4634,0,0,1803,0,334,109448,4086,196890,65,0,1549,53,1800,0,0,168
295,233524,19362,29615,6255,1887,1174,0,45,72945,2199,218674,687,0,1205,246,0,2006,0,0
309,258122,2719,3238,7,413,3758,2123,999,43504,1417,254835,100,0,16682,90,1656,161,0,0
863,219424,25316,18137,0,734,3078,0,73,262306,21725,33841,136,0,5054,0,0,0,0,0
1064,257980,7635,2934,0,0,5745,3803,790,76686,18734,212415,0,0,3102,0,0,0,0,0
465,180246,24573,3448,0,10,1398,0,2014,332014,16003,26112,0,0,4006,0,0,0,0,0
888,120810,5539,2181,270,688,2337,27,180,177618,159896,120151,0,0,127,0,0,0,0,0
263,239592,80,2278,0,0,1603,0,20,153496,31880,155574,0,0,3991,385,925,0,0,0
180,194755,11365,135714,1379,5141,3699,76,0,133316,7766,42974,108,0,53531,0,0,0,0,0
782,213151,6305,78926,0,89,317,20,0,106919,0,147754,0,0,24475,0,0,11867,0,1
991,173495,0,0,0,1121,0,0,22,246474,91333,77053,0,0,326,0,0,0,0,0
600,207998,23833,17388,975,2928,14341,16,19,116700,29603,175151,135,0,103,0,0,6,0,628
373,219866,17627,35794,2059,1668,4998,0,4500,108168,13634,181020,0,0,490,0,0,0,0,0
60,235852,4371,270,5251,3176,6900,10,18,44268,11714,271891,1,0,5261,30,0,811,0,0
224,242809,7208,2322,0,0,2390,0,53,247417,13886,73539,0,0,16,0,184,0,0,0
271,255086,16511,1765,4279,2666,433,0,15,25736,7236,272432,90,0,3531,9,0,0,35,0
840,217952,44295,52132,0,0,6900,1199,617,160980,95,104155,0,0,1344,0,0,0,0,155
579,151284,44390,748,0,6876,189,0,191,204556,56002,124871,0,0,717,0,0,0,0,0
772,214129,4309,900,361,0,2670,0,346,236141,45189,84583,761,0,129,15,0,0,291,0
362,210574,35701,17933,0,2012,674,0,200,242313,11666,68558,0,0,193,0,0,0,0,0
526,265271,10379,5230,0,2785,353,1,0,202172,1881,101409,0,0,343,0,0,0,0,0
95,171759,3161,34232,7603,7459,807,0,0,21904,94406,212768,0,0,35725,0,0,0,0,0
696,201455,42271,24867,27301,7440,3697,0,0,133719,1838,147210,0,0,26,0,0,0,0,0
956,260776,9201,5008,8,2345,4140,663,1224,61695,3532,231681,36,0,8402,4,0,1109,0,0
293,230864,32400,67434,119,2777,1037,0,63,51933,12670,188869,8,0,308,1310,32,0,0,0
410,189519,17652,11546,0,0,350,0,451,146078,40782,183073,0,0,373,0,0,0,0,0
841,241336,5166,21836,128,419,10399,1025,9789,90295,12781,190416,0,0,6197,0,0,37,0,0
136,203923,318,4852,3195,1468,3304,0,11,239742,38348,73262,15,0,20963,305,0,118,0,0
132,210113,243,40853,1050,331,18153,3,47,210577,39771,57440,9,900,10311,0,0,0,0,23
442,191706,1838,8216,1,2,1047,0,24,287160,63244,36585,0,0,1,0,0,0,0,0
674,221499,4988,1720,0,712,2180,0,0,162568,31087,164912,0,0,158,0,0,0,0,0
671,187521,18637,0,0,0,0,0,0,344461,36757,2375,0,0,73,0,0,0,0,0
208,251477,9104,27360,67,481,4612,2517,2390,27448,2094,254327,171,0,6689,177,104,224,0,582
829,251898,13774,57920,89,5029,3470,2498,0,85248,8866,160665,0,0,367,0,0,0,0,0
489,240382,13078,18862,0,0,1010,0,77,270034,19993,26377,0,0,11,0,0,0,0,0
1073,201570,16519,2982,205,0,7512,1475,1594,107645,11910,206815,58,450,29158,0,0,0,1776,155
702,255128,2983,1189,120,3874,1862,0,0,187662,6777,122784,235,0,7001,0,209,0,0,0
480,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
218,230861,4408,9166,0,0,2387,5,92,85143,14629,216743,0,0,26390,0,0,0,0,0
663,243786,22826,23221,206,130,11327,12,27,61995,17571,205607,513,0,2599,0,0,4,0,0
406,187228,44703,22787,5,246,2258,0,144,181817,42059,99100,2,0,9475,0,0,0,0,0
765,187037,30813,102,0,313,10994,244,2131,138230,24983,191761,0,0,3216,0,0,0,0,0
210,251406,15957,23507,9,692,2962,28,45,131950,14263,148103,0,0,802,0,0,100,0,0
895,138414,12744,0,4211,2862,0,0,0,342365,969,88194,0,0,65,0,0,0,0,0
727,177372,56854,448,0,24965,2013,193,438,282340,38683,6120,50,0,348,0,0,0,0,0
441,196589,6776,2911,0,52,420,0,0,292372,90642,57,0,0,5,0,0,0,0,0
40,184867,2456,29494,11881,13855,2784,2,825,3559,748,229971,2,0,22792,86588,0,0,0,0
608,268723,3032,129338,1616,2221,459,0,12,17051,82,155750,0,0,8103,239,3198,0,0,0
535,240709,22002,12216,895,3393,2934,0,358,159085,6001,133782,135,0,8314,0,0,0,0,0
57,271258,0,99,10313,0,1519,0,67,114109,18320,170232,0,0,3907,0,0,0,0,0
338,206167,52660,4447,1378,162,1774,0,0,160085,3397,159660,0,0,94,0,0,0,0,0
213,247130,14005,1825,1220,0,3124,0,925,141123,4302,175681,1,0,488,0,0,0,0,0
800,189573,9502,537,139,2828,7220,325,423,286424,33183,43709,0,0,15961,0,0,0,0,0
223,214705,9303,38932,0,645,1579,0,0,166413,38854,117222,0,0,2171,0,0,0,0,0
764,230627,47456,66050,191,15565,8766,252,1330,36882,0,180653,2049,0,0,0,0,0,0,3
85,260708,2797,78773,10901,26722,995,0,0,1330,4356,187576,0,0,15666,0,0,0,0,0
497,201104,23566,15347,0,1191,8086,17,30,193503,20878,124391,0,0,1711,0,0,0,0,0
594,215492,50657,40085,2618,9080,3170,0,175,63301,9933,194939,8,0,354,6,0,0,0,6
349,141214,6444,6366,0,0,1074,0,33,238517,111244,82401,74,0,2457,0,0,0,0,0
824,162159,2189,380546,3445,6902,600,0,586,1050,0,46,0,0,31452,838,0,0,0,11
555,236910,26104,7872,172,1188,1655,83,119,68960,14818,230904,0,0,1039,0,0,0,0,0
901,251023,13322,263,976,9,2961,0,254,258091,9467,47871,7,0,5580,0,0,0,0,0
1107,248852,11664,67046,4423,2692,3173,165,40,47282,3625,181917,0,0,18945,0,0,0,0,0
207,265758,3856,22806,254,434,7988,131,1344,18137,12490,249807,30,0,5165,97,1109,418,0,0
806,204593,3,100,1449,3966,2,0,2,280618,70659,28423,0,0,9,0,0,0,0,0
33,249134,3812,545,23,0,525,0,306,58182,21817,248555,0,0,6925,0,0,0,0,0
553,282306,2453,6762,53,0,1814,510,11,39666,4901,246616,125,0,4294,282,31,0,0,0
226,262030,590,47,0,0,227,0,5,140681,15036,164758,35,0,6398,17,0,0,0,0
993,262160,688,16006,416,289,1401,2979,2264,27517,1966,258834,0,0,14839,10,249,202,0,4
987,218141,15934,13608,5268,1665,4908,0,7,310805,9007,7352,0,0,2986,143,0,0,0,0
610,257793,12009,4660,574,4370,167,0,254,207547,18084,81717,0,0,2649,0,0,0,0,0
67,237330,2215,555,14259,2994,40,49,160,128726,6406,184227,0,0,12863,0,0,0,0,0
187,244322,23530,101341,48,47,451,0,2072,154303,2388,55227,0,0,6085,0,0,10,0,0
1086,198871,17594,82264,15071,12780,4323,2151,576,33673,28127,189483,53,0,251,6,0,0,9,4592
199,227248,13191,214686,1604,15210,4459,0,0,61542,2545,42631,0,0,6699,7,0,0,0,2
775,196701,10,11991,7,566,2576,24,41,257591,29641,40456,0,0,50220,0,0,0,0,0
990,188087,0,0,0,3140,102,0,58,185528,86611,115799,0,0,10499,0,0,0,0,0
158,257268,3185,28185,2310,285,1054,0,343,83387,12538,198602,31,0,2405,0,0,231,0,0
797,198992,4749,190,0,0,387,0,0,300541,8876,75913,0,0,176,0,0,0,0,0
974,248872,19782,21641,187,3637,3372,8,64,89105,6648,196265,2,0,241,0,0,0,0,0
1102,203155,51538,71646,0,1074,10094,83,0,67985,2298,176123,0,0,5458,58,74,238,0,0
292,263361,9295,0,46,308,3685,1186,280,45431,1423,264580,0,0,229,0,0,0,0,0
37,262417,8373,524,2555,794,1653,0,1,50036,3081,257133,0,0,2185,1072,0,0,0,0
753,212480,485,5750,169,0,536,0,217,167371,26249,175782,0,0,785,0,0,0,0,0
5,228422,14390,170,3243,5680,1419,0,204,66859,32225,236261,0,0,951,0,0,0,0,0
178,242427,23112,81435,1098,5837,5584,258,28,187695,3313,30016,4,0,8936,0,60,21,0,0
237,233081,7397,0,239,0,2835,1695,6069,109187,17975,207660,0,0,61,0,3625,0,0,0
843,260918,11803,6834,1118,465,6616,0,3356,116830,4281,171770,185,0,5425,10,101,105,0,7
404,195277,2961,2350,37,14,1686,0,62,277152,68212,42033,40,0,0,0,0,0,0,0
681,250266,3327,8953,2970,11084,14541,0,470,92698,41248,163124,0,0,1143,0,0,0,0,0
658,256790,5738,63106,0,9197,4262,155,1198,130639,10831,104097,0,0,3693,118,0,0,0,0
638,200574,9447,123,0,575,100,0,29,78049,44587,255818,0,0,510,0,0,12,0,0
776,188602,36423,6471,0,10670,236,0,110,232844,43155,71179,26,0,108,0,0,0,0,0
41,259855,1195,6738,13960,1307,2217,22,860,22556,1678,261865,345,0,13282,1,3943,0,0,0
31,254785,3108,50012,1151,2787,279,0,0,108355,3789,165272,0,0,286,0,0,0,0,0
754,248059,3021,21,0,322,156,0,0,261411,15495,61095,0,0,244,0,0,0,0,0
861,206825,11687,19207,3441,4179,2245,0,0,245402,11086,63128,0,0,22624,0,0,0,0,0
796,233945,20699,24792,0,0,714,67,471,78768,9614,220035,24,0,373,241,0,73,0,8
68,270078,6490,21,6776,895,133,0,0,49703,1101,250590,0,0,4037,0,0,0,0,0
988,237194,6963,9139,208,317,1631,0,0,199315,22967,109419,0,0,2671,0,0,0,0,0
958,213362,5211,399,17,262,1,0,84,252716,42205,74947,0,0,620,0,0,0,0,0
890,207293,27884,13055,1391,3190,4198,4,421,156607,1275,144590,2323,0,27590,0,0,0,0,3
399,186101,2677,17079,132,12560,344,0,118,222422,41141,78574,27,0,7840,19777,0,878,0,154
614,176058,7377,53164,1830,18010,3180,0,51,84638,807,174474,134,0,69864,237,0,0,0,0
883,212329,7869,21860,0,567,359,0,0,170261,7904,160496,0,0,7660,519,0,0,0,0
372,228001,24376,15695,335,3664,2298,0,26,167247,7837,128064,0,0,12281,0,0,0,0,0
137,231445,13946,25862,25,462,1641,0,64,166780,28483,120691,0,0,425,0,0,0,0,0
822,201415,34113,18669,20,2529,6026,1,77,93439,8840,224405,0,0,59,231,0,0,0,0
177,235258,18323,110022,45,9024,6044,1032,781,108645,1947,97403,500,60,446,0,0,0,0,294
190,236250,862,102371,0,3349,28,0,74,91101,8868,145014,0,0,134,1182,0,591,0,0
245,179904,8356,4500,15577,6236,2674,0,3221,43828,67589,249758,1454,0,1006,0,5721,0,0,0
483,227622,11847,0,0,12603,358,0,0,331465,3225,2147,0,0,557,0,0,0,0,0
779,211915,5430,16424,0,30537,9259,139,27,261855,19749,33203,0,0,1286,0,0,0,0,0
870,217042,26416,4378,0,6,781,0,33,301249,10268,27182,0,0,2469,0,0,0,0,0
734,220366,16248,810,77,10799,689,0,49,227149,24297,88991,0,0,349,0,0,0,0,0
792,152248,1393,123048,46,895,10879,714,842,90457,1,85738,9,0,123554,0,0,0,0,0
324,156007,13649,8093,7402,1018,269,0,674,187352,27225,186430,0,0,1705,0,0,0,0,0
642,202491,52374,34725,33,17194,5608,0,755,248505,4301,21812,339,0,1678,0,0,0,0,9
444,219147,34028,12256,140,0,713,0,719,171217,28067,123434,4,0,3,0,0,0,0,96
808,195222,34983,7630,239,856,290,0,0,196872,18762,126820,0,0,8150,0,0,0,0,0
437,262934,0,20762,7,9053,3,0,11,203941,22344,67255,0,0,3379,135,0,0,0,0
150,228723,3417,2687,240,0,984,0,35,164658,15734,162039,0,0,11176,0,0,131,0,0
283,210856,45958,173540,0,0,6518,0,1,38534,1155,110701,49,0,2493,0,8,11,0,0
163,235391,11796,92244,3708,24591,1017,0,0,5375,125,215355,0,0,202,0,0,20,0,0
96,252858,950,26184,9823,15256,2646,0,26,7098,721,239946,9,0,34215,22,70,0,0,0
798,194427,28877,10,0,0,9180,0,1128,336693,2589,11976,0,0,4944,0,0,0,0,0
844,18,69888,519810,0,0,1,0,0,0,0,0,1,0,102,0,0,0,0,4
256,226414,3792,8366,0,677,857,0,60,194032,27931,127680,0,0,15,0,0,0,0,0
1017,169620,42371,62234,1955,3256,5854,200,2146,142542,15557,103247,1131,0,39617,0,0,0,0,94
350,195082,123,28683,0,9665,291,2,212,270406,16826,16818,0,0,51596,120,0,0,0,0
370,184816,8203,13538,1671,334,0,0,2,253681,50489,76931,0,0,159,0,0,0,0,0
717,219282,16077,35532,21345,739,9451,9386,28,73961,6827,185413,1139,5775,3787,0,0,0,130,952
1051,264863,3749,37117,838,3447,1312,273,38,31999,3779,238172,6,0,3771,0,0,370,90,0
275,286026,577,86750,551,0,1043,113,75,62512,1226,146643,65,0,4243,0,0,0,0,0
131,172772,3052,17153,2,2,3271,0,33,222161,56316,102612,0,0,12450,0,0,0,0,0
478,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
875,202179,12715,6178,1481,3710,2309,0,0,159117,41471,159915,5,0,744,0,0,0,0,0
122,253728,7527,244,1482,12458,1879,0,6,56392,8685,235097,525,0,11765,0,36,0,0,0
664,229525,12175,13487,397,0,7000,27,125,70063,2082,254356,0,0,529,58,0,0,0,0
793,208903,5398,0,3104,0,2550,0,28,206962,29000,133279,0,0,600,0,0,0,0,0
876,197880,8293,3220,277,6894,1382,14,0,183733,80770,107026,0,0,335,0,0,0,0,0
810,197677,41203,3143,584,10146,13213,136,2587,84074,33423,203359,0,0,248,0,29,0,0,2
733,253871,11876,2986,36,1720,5481,962,107,154672,498,155076,0,0,2539,0,0,0,0,0
852,233143,12430,419,102,0,1335,0,325,188898,23732,124884,0,0,4281,275,0,0,0,0
705,228139,5871,8470,61,4200,1721,0,400,65971,34419,237983,17,0,1902,5,139,0,13,513
918,206330,9505,12247,232,2725,1218,0,54,208164,3433,92414,1,0,53501,0,0,0,0,0
1091,224497,5600,85757,1,12477,1465,124,68,199652,23772,22810,0,0,13601,0,0,0,0,0
419,178478,1184,1,3,0,436,0,0,342684,56920,10118,0,0,0,0,0,0,0,0
446,185233,3172,13823,0,26,30,0,31,179499,58134,114354,20,0,35500,0,0,0,0,2
219,253221,1487,6168,0,0,2600,0,165,90797,8575,215266,0,251,9104,5,0,0,2185,0
945,233327,21675,33737,710,22831,1545,141,63,84508,3073,172404,0,0,15810,0,0,0,0,0
380,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
112,269147,33,1251,327,30766,3646,1,140,32741,16295,233148,0,0,2329,0,0,0,0,0
784,233671,13410,16575,0,707,971,25,0,155612,2589,158695,136,0,6788,645,0,0,0,0
882,238739,14702,4393,0,0,70,0,0,275790,26449,29391,113,0,177,0,0,0,0,0
167,183876,23,546,21,1744,46,0,0,205064,63929,130439,0,0,4136,0,0,0,0,0
241,258594,2440,7144,0,41,1086,2762,878,108484,4976,199075,0,0,4344,0,0,0,0,0
604,177398,0,4798,3076,4920,1,0,0,192916,71732,133133,0,0,1248,0,543,59,0,0
487,167242,20154,35217,0,1,142,0,429,59038,81780,225110,2,0,709,0,0,0,0,0
52,254058,1669,95,3964,3170,3,0,120,176873,551,145777,0,0,3487,57,0,0,0,0
989,189510,0,74,0,0,2000,4037,1532,145165,22517,187247,18,0,37724,0,0,0,0,0
662,239400,4927,10038,26,716,5815,98,409,30813,21508,259519,88,0,9253,0,6094,819,0,301
501,175200,0,2677,0,23315,1001,0,379,119960,66871,194795,30,0,5596,0,0,0,0,0
395,127509,0,2709,149,171,0,0,0,453687,2794,2805,0,0,0,0,0,0,0,0
804,214546,48161,24767,5054,3937,1528,166,407,91856,16687,182149,0,0,566,0,0,0,0,0
329,229956,58,7168,2,0,1119,0,0,271503,70017,10001,0,0,0,0,0,0,0,0
743,231962,10763,1466,0,1865,246,0,76,224064,24022,94516,0,0,567,145,132,0,0,0
566,224034,2961,4212,0,63,1016,0,174,226325,37319,91386,0,0,2334,0,0,0,0,0
265,244412,17470,12827,742,23849,4658,1805,1944,83644,677,193276,0,0,4520,0,0,0,0,0
712,258705,13089,16523,3955,9190,3887,763,495,6750,273,262657,105,51,12461,920,0,0,0,0
978,232924,9297,130,9119,2267,576,0,0,35931,38029,253222,0,0,8123,191,0,0,0,15
904,189130,21052,11816,1733,2205,7221,0,1299,139965,38771,176177,0,0,455,0,0,0,0,0
542,230205,35602,2680,13253,3671,2781,262,1705,135354,11556,149314,150,0,2831,0,437,0,0,23
475,168115,2064,3945,70,0,904,0,600,164713,79909,165433,374,0,3526,0,169,0,0,2
913,209633,17871,3522,10,33,5353,12436,1760,92273,5470,226063,96,0,15028,0,110,166,0,0
730,236325,31774,14870,216,361,1190,0,63,262864,20094,16976,0,0,3726,9,1356,0,0,0
1096,211293,7152,6359,1077,3275,6529,9,456,65441,23966,258249,928,0,5090,0,0,0,0,0
538,191922,5276,118634,0,3939,1423,1000,244,154092,27,64056,56,0,42626,0,6208,0,0,321
552,242778,11306,93618,1119,17376,3781,0,209,73377,51,128909,8,0,4473,2743,6800,3276,0,0
845,217022,27212,8543,527,3,3940,72,1486,221716,15736,86304,54,0,7209,0,0,0,0,0
308,213649,9183,7540,0,6,3601,0,177,204115,25929,125369,197,0,58,0,0,0,0,0
427,189929,24353,16136,0,0,313,0,0,211424,28484,117955,42,0,1188,0,0,0,0,0
653,224078,2,17671,0,0,7676,0,800,280689,17850,35788,1,0,5269,0,0,0,0,0
278,169808,134,0,0,0,1348,29,60,139969,80264,197530,9,0,673,0,0,0,0,0
258,266134,6482,58840,0,22,7403,1252,709,42669,997,198056,0,0,5824,843,0,591,0,2
527,236464,15087,7305,0,0,497,0,0,155153,13285,162006,0,0,27,0,0,0,0,0
319,203652,33028,0,0,5809,173,0,0,254894,0,90112,0,13,378,0,0,0,0,1765
129,182155,6205,45294,0,624,24573,0,0,246841,26508,50720,0,0,6904,0,0,0,0,0
700,208063,31999,14366,219,21437,4663,4,0,123958,14944,169279,674,0,218,0,0,0,0,0
785,210752,8456,22665,2,30,15755,9,26622,71788,34403,197951,21,0,1370,0,0,0,0,0
767,226002,119,26917,0,127,1523,7,17,85089,34653,202785,536,10,12035,0,0,4,0,0
1080,254573,8852,3338,0,5832,2348,2856,1898,213218,175,86353,0,0,10342,0,0,0,0,39
693,236897,15492,1444,0,10726,6526,1205,88,51734,32338,232244,4,0,1126,0,0,0,0,0
1056,278580,3160,4940,0,517,1721,0,1669,111258,9159,175498,0,0,3322,0,0,0,0,0
305,194756,22103,354,0,14765,489,0,3,298291,7584,44382,0,0,7057,0,0,0,0,40
303,229295,29893,12391,71,163,1699,77,357,53609,10993,249550,0,0,1523,0,70,133,0,0
878,234517,2408,1295,584,1989,2098,0,29,165089,13860,155225,0,0,12730,0,0,0,0,0
771,182295,7246,4147,47,951,285,0,52,137909,85814,168729,254,0,32,0,0,2053,10,0
1081,249374,11540,25611,5,1097,5033,2064,385,36510,638,237229,0,0,20280,0,0,0,0,58
456,225239,23584,22633,7,15140,3840,0,1278,68304,886,224115,35,0,3013,1,1276,473,0,0
1105,259971,7671,161995,221,52,11597,1114,1878,25981,390,101090,2550,0,15314,0,0,0,0,0
716,220750,8041,35097,194,13559,13144,122,199,34140,20418,239949,73,0,3691,0,83,0,364,0
938,234782,25383,85243,0,791,1970,273,13,62269,4999,171946,210,0,1945,0,0,0,0,0
34,247010,4244,12,3574,28214,914,0,159,82716,24450,189714,0,0,8715,102,0,0,0,0
332,239907,739,10521,2942,9102,775,0,0,181466,63939,77511,0,0,2922,0,0,0,0,0
574,256178,2985,139468,954,412,4106,0,40,53522,8471,112736,1031,740,8872,0,0,0,0,309
476,198760,16198,11026,0,192,380,0,399,270299,73299,18901,0,0,370,0,0,0,0,0
847,215713,24468,25,0,0,1004,2,39,233396,4884,104143,0,0,6150,0,0,0,0,0
635,191175,13581,49089,6456,4251,1234,43,124,233128,2223,49045,0,0,39473,0,0,0,0,2
530,223894,17096,0,0,15010,414,0,0,319259,36,13831,4,0,280,0,0,0,0,0
873,229133,25961,39338,0,12041,1508,0,8,106394,113,173966,156,0,1206,0,0,0,0,0
1008,247988,3064,31800,15,7221,3858,493,98,57619,5465,216131,48,0,16024,0,0,0,0,0
